Problem,Observations,Goals,Real Goal
driverlog/30/driverlog_p03_hyp-4_30_1,3,8,3
driverlog/30/driverlog_p03_hyp-4_30_2,3,8,3
driverlog/30/driverlog_p03_hyp-4_30_3,3,8,3
driverlog/30/driverlog_p04_hyp-1_30_1,9,6,0
driverlog/30/driverlog_p04_hyp-1_30_2,9,6,0
driverlog/30/driverlog_p04_hyp-1_30_3,9,6,0
driverlog/30/driverlog_p04_hyp-2_30_1,9,6,1
driverlog/30/driverlog_p04_hyp-2_30_2,9,6,1
driverlog/30/driverlog_p04_hyp-2_30_3,9,6,1
driverlog/30/driverlog_p04_hyp-3_30_1,9,6,2
driverlog/30/driverlog_p04_hyp-3_30_2,9,6,2
driverlog/30/driverlog_p04_hyp-3_30_3,9,6,2
driverlog/30/driverlog_p04_hyp-4_30_1,9,6,3
driverlog/30/driverlog_p04_hyp-4_30_2,9,6,3
driverlog/30/driverlog_p04_hyp-4_30_3,9,6,3
driverlog/30/driverlog_p05_hyp-1_30_1,7,6,0
driverlog/30/driverlog_p05_hyp-1_30_2,7,6,0
driverlog/30/driverlog_p05_hyp-1_30_3,7,6,0
driverlog/30/driverlog_p05_hyp-2_30_1,6,6,1
driverlog/30/driverlog_p05_hyp-2_30_2,6,6,1
driverlog/30/driverlog_p05_hyp-2_30_3,6,6,1
driverlog/30/driverlog_p05_hyp-3_30_1,7,6,2
driverlog/30/driverlog_p05_hyp-3_30_2,7,6,2
driverlog/30/driverlog_p05_hyp-3_30_3,7,6,2
driverlog/30/driverlog_p05_hyp-4_30_1,6,6,3
driverlog/30/driverlog_p05_hyp-4_30_2,6,6,3
driverlog/30/driverlog_p05_hyp-4_30_3,6,6,3
driverlog/30/driverlog_p06_hyp-1_30_1,9,10,0
driverlog/30/driverlog_p06_hyp-1_30_2,9,10,0
driverlog/30/driverlog_p06_hyp-1_30_3,9,10,0
driverlog/30/driverlog_p06_hyp-2_30_1,9,10,4
driverlog/30/driverlog_p06_hyp-2_30_2,9,10,4
driverlog/30/driverlog_p06_hyp-2_30_3,9,10,4
driverlog/30/driverlog_p06_hyp-3_30_1,9,10,6
driverlog/30/driverlog_p06_hyp-3_30_2,9,10,6
driverlog/30/driverlog_p06_hyp-3_30_3,9,10,6
driverlog/30/driverlog_p06_hyp-4_30_1,13,10,8
driverlog/30/driverlog_p06_hyp-4_30_2,13,10,8
driverlog/30/driverlog_p06_hyp-4_30_3,13,10,8
driverlog/30/driverlog_p07_hyp-1_30_1,8,8,0
driverlog/30/driverlog_p07_hyp-1_30_2,8,8,0
driverlog/30/driverlog_p07_hyp-1_30_3,8,8,0
driverlog/30/driverlog_p07_hyp-2_30_1,8,8,2
driverlog/30/driverlog_p07_hyp-2_30_2,8,8,2
driverlog/30/driverlog_p07_hyp-2_30_3,8,8,2
driverlog/30/driverlog_p07_hyp-3_30_1,13,8,5
driverlog/30/driverlog_p07_hyp-3_30_2,13,8,5
driverlog/30/driverlog_p07_hyp-3_30_3,13,8,5
driverlog/30/driverlog_p07_hyp-4_30_1,13,8,6
driverlog/30/driverlog_p07_hyp-4_30_2,13,8,6
driverlog/30/driverlog_p07_hyp-4_30_3,13,8,6
driverlog/50/driverlog_p01_hyp-1_50_1,7,6,0
driverlog/50/driverlog_p01_hyp-1_50_2,7,6,0
driverlog/50/driverlog_p01_hyp-1_50_3,7,6,0
driverlog/50/driverlog_p01_hyp-2_50_1,8,6,1
driverlog/50/driverlog_p01_hyp-2_50_2,8,6,1
driverlog/50/driverlog_p01_hyp-2_50_3,8,6,1
driverlog/50/driverlog_p01_hyp-3_50_1,8,6,2
driverlog/50/driverlog_p01_hyp-3_50_2,8,6,2
driverlog/50/driverlog_p01_hyp-3_50_3,8,6,2
driverlog/50/driverlog_p01_hyp-4_50_1,9,6,3
driverlog/50/driverlog_p01_hyp-4_50_2,9,6,3
driverlog/50/driverlog_p01_hyp-4_50_3,9,6,3
driverlog/50/driverlog_p02_hyp-1_50_1,6,6,0
driverlog/50/driverlog_p02_hyp-1_50_2,6,6,0
driverlog/50/driverlog_p02_hyp-1_50_3,6,6,0
driverlog/50/driverlog_p02_hyp-2_50_1,8,6,1
driverlog/50/driverlog_p02_hyp-2_50_2,8,6,1
driverlog/50/driverlog_p02_hyp-2_50_3,8,6,1
driverlog/50/driverlog_p02_hyp-3_50_1,7,6,2
driverlog/50/driverlog_p02_hyp-3_50_2,7,6,2
driverlog/50/driverlog_p02_hyp-3_50_3,7,6,2
driverlog/50/driverlog_p02_hyp-4_50_1,8,6,3
driverlog/50/driverlog_p02_hyp-4_50_2,8,6,3
driverlog/50/driverlog_p02_hyp-4_50_3,8,6,3
driverlog/50/driverlog_p03_hyp-1_50_1,4,8,0
driverlog/50/driverlog_p03_hyp-1_50_2,4,8,0
driverlog/50/driverlog_p03_hyp-1_50_3,4,8,0
driverlog/50/driverlog_p03_hyp-2_50_1,7,8,1
driverlog/50/driverlog_p03_hyp-2_50_2,7,8,1
driverlog/50/driverlog_p03_hyp-2_50_3,7,8,1
driverlog/50/driverlog_p03_hyp-3_50_1,5,8,2
driverlog/50/driverlog_p03_hyp-3_50_2,5,8,2
driverlog/50/driverlog_p03_hyp-3_50_3,5,8,2
driverlog/50/driverlog_p03_hyp-4_50_1,4,8,3
driverlog/50/driverlog_p03_hyp-4_50_2,4,8,3
driverlog/50/driverlog_p03_hyp-4_50_3,4,8,3
driverlog/50/driverlog_p04_hyp-1_50_1,14,6,0
driverlog/50/driverlog_p04_hyp-1_50_2,14,6,0
driverlog/50/driverlog_p04_hyp-1_50_3,14,6,0
driverlog/50/driverlog_p04_hyp-2_50_1,14,6,1
driverlog/50/driverlog_p04_hyp-2_50_2,14,6,1
driverlog/50/driverlog_p04_hyp-2_50_3,14,6,1
driverlog/50/driverlog_p04_hyp-3_50_1,14,6,2
driverlog/50/driverlog_p04_hyp-3_50_2,14,6,2
driverlog/50/driverlog_p04_hyp-3_50_3,14,6,2
driverlog/50/driverlog_p04_hyp-4_50_1,15,6,3
driverlog/50/driverlog_p04_hyp-4_50_2,15,6,3
driverlog/50/driverlog_p04_hyp-4_50_3,15,6,3
driverlog/50/driverlog_p05_hyp-1_50_1,12,6,0
driverlog/50/driverlog_p05_hyp-1_50_2,12,6,0
driverlog/50/driverlog_p05_hyp-1_50_3,12,6,0
driverlog/50/driverlog_p05_hyp-2_50_1,10,6,1
driverlog/50/driverlog_p05_hyp-2_50_2,10,6,1
driverlog/50/driverlog_p05_hyp-2_50_3,10,6,1
driverlog/50/driverlog_p05_hyp-3_50_1,11,6,2
driverlog/50/driverlog_p05_hyp-3_50_2,11,6,2
driverlog/50/driverlog_p05_hyp-3_50_3,11,6,2
driverlog/50/driverlog_p05_hyp-4_50_1,10,6,3
driverlog/50/driverlog_p05_hyp-4_50_2,10,6,3
driverlog/50/driverlog_p05_hyp-4_50_3,10,6,3
driverlog/50/driverlog_p06_hyp-1_50_1,14,10,0
driverlog/50/driverlog_p06_hyp-1_50_2,14,10,0
driverlog/50/driverlog_p06_hyp-1_50_3,14,10,0
driverlog/50/driverlog_p06_hyp-2_50_1,14,10,4
driverlog/50/driverlog_p06_hyp-2_50_2,14,10,4
driverlog/50/driverlog_p06_hyp-2_50_3,14,10,4
driverlog/50/driverlog_p06_hyp-3_50_1,14,10,6
driverlog/50/driverlog_p06_hyp-3_50_2,14,10,6
driverlog/50/driverlog_p06_hyp-3_50_3,14,10,6
driverlog/50/driverlog_p06_hyp-4_50_1,21,10,8
driverlog/50/driverlog_p06_hyp-4_50_2,21,10,8
driverlog/50/driverlog_p06_hyp-4_50_3,21,10,8
driverlog/50/driverlog_p07_hyp-1_50_1,13,8,0
driverlog/50/driverlog_p07_hyp-1_50_2,13,8,0
driverlog/50/driverlog_p07_hyp-1_50_3,13,8,0
driverlog/50/driverlog_p07_hyp-2_50_1,13,8,2
driverlog/50/driverlog_p07_hyp-2_50_2,13,8,2
driverlog/50/driverlog_p07_hyp-2_50_3,13,8,2
driverlog/50/driverlog_p07_hyp-3_50_1,22,8,5
driverlog/50/driverlog_p07_hyp-3_50_2,22,8,5
driverlog/50/driverlog_p07_hyp-3_50_3,22,8,5
driverlog/50/driverlog_p07_hyp-4_50_1,21,8,6
driverlog/50/driverlog_p07_hyp-4_50_2,21,8,6
driverlog/50/driverlog_p07_hyp-4_50_3,21,8,6
driverlog/70/driverlog_p01_hyp-1_70_1,10,6,0
driverlog/70/driverlog_p01_hyp-1_70_2,10,6,0
driverlog/70/driverlog_p01_hyp-1_70_3,10,6,0
driverlog/70/driverlog_p01_hyp-2_70_1,11,6,1
driverlog/70/driverlog_p01_hyp-2_70_2,11,6,1
driverlog/70/driverlog_p01_hyp-2_70_3,11,6,1
driverlog/70/driverlog_p01_hyp-3_70_1,11,6,2
driverlog/70/driverlog_p01_hyp-3_70_2,11,6,2
driverlog/70/driverlog_p01_hyp-3_70_3,11,6,2
driverlog/70/driverlog_p01_hyp-4_70_1,12,6,3
driverlog/70/driverlog_p01_hyp-4_70_2,12,6,3
driverlog/70/driverlog_p01_hyp-4_70_3,12,6,3
driverlog/70/driverlog_p02_hyp-1_70_1,8,6,0
driverlog/70/driverlog_p02_hyp-1_70_2,8,6,0
driverlog/70/driverlog_p02_hyp-1_70_3,8,6,0
driverlog/70/driverlog_p02_hyp-2_70_1,11,6,1
driverlog/70/driverlog_p02_hyp-2_70_2,11,6,1
driverlog/70/driverlog_p02_hyp-2_70_3,11,6,1
driverlog/70/driverlog_p02_hyp-3_70_1,10,6,2
driverlog/70/driverlog_p02_hyp-3_70_2,10,6,2
driverlog/70/driverlog_p02_hyp-3_70_3,10,6,2
driverlog/70/driverlog_p02_hyp-4_70_1,12,6,3
driverlog/70/driverlog_p02_hyp-4_70_2,12,6,3
driverlog/70/driverlog_p02_hyp-4_70_3,12,6,3
driverlog/70/driverlog_p03_hyp-1_70_1,6,8,0
driverlog/70/driverlog_p03_hyp-1_70_2,6,8,0
driverlog/70/driverlog_p03_hyp-1_70_3,6,8,0
driverlog/70/driverlog_p03_hyp-2_70_1,10,8,1
driverlog/70/driverlog_p03_hyp-2_70_2,10,8,1
driverlog/70/driverlog_p03_hyp-2_70_3,10,8,1
driverlog/70/driverlog_p03_hyp-3_70_1,7,8,2
driverlog/70/driverlog_p03_hyp-3_70_2,7,8,2
driverlog/70/driverlog_p03_hyp-3_70_3,7,8,2
driverlog/70/driverlog_p03_hyp-4_70_1,6,8,3
driverlog/70/driverlog_p03_hyp-4_70_2,6,8,3
driverlog/70/driverlog_p03_hyp-4_70_3,6,8,3
driverlog/70/driverlog_p04_hyp-1_70_1,19,6,0
driverlog/70/driverlog_p04_hyp-1_70_2,19,6,0
driverlog/70/driverlog_p04_hyp-1_70_3,19,6,0
driverlog/70/driverlog_p04_hyp-2_70_1,19,6,1
driverlog/70/driverlog_p04_hyp-2_70_2,19,6,1
driverlog/70/driverlog_p04_hyp-2_70_3,19,6,1
driverlog/70/driverlog_p04_hyp-3_70_1,20,6,2
driverlog/70/driverlog_p04_hyp-3_70_2,20,6,2
driverlog/70/driverlog_p04_hyp-3_70_3,20,6,2
driverlog/70/driverlog_p04_hyp-4_70_1,21,6,3
driverlog/70/driverlog_p04_hyp-4_70_2,21,6,3
driverlog/70/driverlog_p04_hyp-4_70_3,21,6,3
driverlog/70/driverlog_p05_hyp-1_70_1,17,6,0
driverlog/70/driverlog_p05_hyp-1_70_2,17,6,0
driverlog/70/driverlog_p05_hyp-1_70_3,17,6,0
driverlog/70/driverlog_p05_hyp-2_70_1,14,6,1
driverlog/70/driverlog_p05_hyp-2_70_2,14,6,1
driverlog/70/driverlog_p05_hyp-2_70_3,14,6,1
driverlog/70/driverlog_p05_hyp-3_70_1,15,6,2
driverlog/70/driverlog_p05_hyp-3_70_2,15,6,2
driverlog/70/driverlog_p05_hyp-3_70_3,15,6,2
driverlog/70/driverlog_p05_hyp-4_70_1,14,6,3
driverlog/70/driverlog_p05_hyp-4_70_2,14,6,3
driverlog/70/driverlog_p05_hyp-4_70_3,14,6,3
driverlog/70/driverlog_p06_hyp-1_70_1,19,10,0
driverlog/70/driverlog_p06_hyp-1_70_2,19,10,0
driverlog/70/driverlog_p06_hyp-1_70_3,19,10,0
driverlog/70/driverlog_p06_hyp-2_70_1,19,10,4
driverlog/70/driverlog_p06_hyp-2_70_2,19,10,4
driverlog/70/driverlog_p06_hyp-2_70_3,19,10,4
driverlog/70/driverlog_p06_hyp-3_70_1,20,10,6
driverlog/70/driverlog_p06_hyp-3_70_2,20,10,6
driverlog/70/driverlog_p06_hyp-3_70_3,20,10,6
driverlog/70/driverlog_p06_hyp-4_70_1,30,10,8
driverlog/70/driverlog_p06_hyp-4_70_2,30,10,8
driverlog/70/driverlog_p06_hyp-4_70_3,30,10,8
driverlog/70/driverlog_p07_hyp-1_70_1,19,8,0
driverlog/70/driverlog_p07_hyp-1_70_2,19,8,0
driverlog/70/driverlog_p07_hyp-1_70_3,19,8,0
driverlog/70/driverlog_p07_hyp-2_70_1,18,8,2
driverlog/70/driverlog_p07_hyp-2_70_2,18,8,2
driverlog/70/driverlog_p07_hyp-2_70_3,18,8,2
driverlog/70/driverlog_p07_hyp-3_70_1,31,8,5
driverlog/70/driverlog_p07_hyp-3_70_2,31,8,5
driverlog/70/driverlog_p07_hyp-3_70_3,31,8,5
driverlog/70/driverlog_p07_hyp-4_70_1,29,8,6
driverlog/70/driverlog_p07_hyp-4_70_2,29,8,6
driverlog/70/driverlog_p07_hyp-4_70_3,29,8,6
dwr/10/dwr_p01_hyp-1_10_1,3,6,0
dwr/10/dwr_p01_hyp-1_10_2,3,6,0
dwr/10/dwr_p01_hyp-1_10_3,3,6,0
dwr/10/dwr_p01_hyp-2_10_1,4,6,1
dwr/10/dwr_p01_hyp-2_10_2,4,6,1
dwr/10/dwr_p01_hyp-2_10_3,4,6,1
dwr/10/dwr_p01_hyp-3_10_1,4,6,2
dwr/10/dwr_p01_hyp-3_10_2,4,6,2
dwr/10/dwr_p01_hyp-3_10_3,4,6,2
dwr/10/dwr_p01_hyp-4_10_1,4,6,3
dwr/10/dwr_p01_hyp-4_10_2,4,6,3
dwr/10/dwr_p01_hyp-4_10_3,4,6,3
dwr/10/dwr_p02_hyp-1_10_1,2,8,0
dwr/10/dwr_p02_hyp-1_10_2,2,8,0
dwr/10/dwr_p02_hyp-1_10_3,2,8,0
dwr/10/dwr_p02_hyp-2_10_1,2,8,1
dwr/10/dwr_p02_hyp-2_10_2,2,8,1
dwr/10/dwr_p02_hyp-2_10_3,2,8,1
dwr/10/dwr_p02_hyp-3_10_1,2,8,2
dwr/10/dwr_p02_hyp-3_10_2,2,8,2
dwr/10/dwr_p02_hyp-3_10_3,2,8,2
dwr/10/dwr_p02_hyp-4_10_1,2,8,3
dwr/10/dwr_p02_hyp-4_10_2,2,8,3
dwr/10/dwr_p02_hyp-4_10_3,2,8,3
dwr/10/dwr_p03_hyp-1_10_1,7,7,0
dwr/10/dwr_p03_hyp-1_10_2,7,7,0
dwr/10/dwr_p03_hyp-1_10_3,7,7,0
dwr/10/dwr_p03_hyp-2_10_1,7,7,1
dwr/10/dwr_p03_hyp-2_10_2,7,7,1
dwr/10/dwr_p03_hyp-2_10_3,7,7,1
dwr/10/dwr_p03_hyp-3_10_1,6,7,2
dwr/10/dwr_p03_hyp-3_10_2,6,7,2
dwr/10/dwr_p03_hyp-3_10_3,6,7,2
dwr/10/dwr_p03_hyp-4_10_1,6,7,3
dwr/10/dwr_p03_hyp-4_10_2,6,7,3
dwr/10/dwr_p03_hyp-4_10_3,6,7,3
dwr/10/dwr_p04_hyp-1_10_1,8,6,0
dwr/10/dwr_p04_hyp-1_10_2,8,6,0
dwr/10/dwr_p04_hyp-1_10_3,8,6,0
dwr/10/dwr_p04_hyp-2_10_1,7,6,1
dwr/10/dwr_p04_hyp-2_10_2,7,6,1
dwr/10/dwr_p04_hyp-2_10_3,7,6,1
dwr/10/dwr_p04_hyp-3_10_1,8,6,2
dwr/10/dwr_p04_hyp-3_10_2,8,6,2
dwr/10/dwr_p04_hyp-3_10_3,8,6,2
dwr/10/dwr_p04_hyp-4_10_1,8,6,3
dwr/10/dwr_p04_hyp-4_10_2,8,6,3
dwr/10/dwr_p04_hyp-4_10_3,8,6,3
dwr/10/dwr_p05_hyp-1_10_1,6,8,0
dwr/10/dwr_p05_hyp-1_10_2,6,8,0
dwr/10/dwr_p05_hyp-1_10_3,6,8,0
dwr/10/dwr_p05_hyp-2_10_1,6,8,2
dwr/10/dwr_p05_hyp-2_10_2,6,8,2
dwr/10/dwr_p05_hyp-2_10_3,6,8,2
dwr/10/dwr_p05_hyp-3_10_1,6,8,4
dwr/10/dwr_p05_hyp-3_10_2,6,8,4
dwr/10/dwr_p05_hyp-3_10_3,6,8,4
dwr/10/dwr_p05_hyp-4_10_1,12,8,6
dwr/10/dwr_p05_hyp-4_10_2,12,8,6
dwr/10/dwr_p05_hyp-4_10_3,12,8,6
dwr/10/dwr_p06_hyp-1_10_1,5,8,0
dwr/10/dwr_p06_hyp-1_10_2,5,8,0
dwr/10/dwr_p06_hyp-1_10_3,5,8,0
dwr/10/dwr_p06_hyp-2_10_1,7,8,2
dwr/10/dwr_p06_hyp-2_10_2,7,8,2
dwr/10/dwr_p06_hyp-2_10_3,7,8,2
dwr/10/dwr_p06_hyp-3_10_1,6,8,4
dwr/10/dwr_p06_hyp-3_10_2,6,8,4
dwr/10/dwr_p06_hyp-3_10_3,6,8,4
dwr/10/dwr_p06_hyp-4_10_1,9,8,6
dwr/10/dwr_p06_hyp-4_10_2,9,8,6
dwr/10/dwr_p06_hyp-4_10_3,9,8,6
dwr/10/dwr_p07_hyp-1_10_1,5,8,0
dwr/10/dwr_p07_hyp-1_10_2,5,8,0
dwr/10/dwr_p07_hyp-1_10_3,5,8,0
dwr/10/dwr_p07_hyp-2_10_1,5,8,1
dwr/10/dwr_p07_hyp-2_10_2,5,8,1
dwr/10/dwr_p07_hyp-2_10_3,5,8,1
dwr/10/dwr_p07_hyp-3_10_1,5,8,2
dwr/10/dwr_p07_hyp-3_10_2,5,8,2
dwr/10/dwr_p07_hyp-3_10_3,5,8,2
dwr/10/dwr_p07_hyp-4_10_1,8,8,3
dwr/10/dwr_p07_hyp-4_10_2,8,8,3
dwr/10/dwr_p07_hyp-4_10_3,8,8,3
dwr/100/dwr_p01_hyp-1_full,30,6,0
dwr/100/dwr_p01_hyp-2_full,31,6,1
dwr/100/dwr_p01_hyp-3_full,31,6,2
dwr/100/dwr_p01_hyp-4_full,31,6,3
dwr/100/dwr_p02_hyp-1_full,13,8,0
dwr/100/dwr_p02_hyp-2_full,13,8,1
dwr/100/dwr_p02_hyp-3_full,13,8,2
dwr/100/dwr_p02_hyp-4_full,13,8,3
dwr/100/dwr_p03_hyp-1_full,66,7,0
dwr/100/dwr_p03_hyp-2_full,61,7,1
dwr/100/dwr_p03_hyp-3_full,59,7,2
dwr/100/dwr_p03_hyp-4_full,58,7,3
dwr/100/dwr_p04_hyp-1_full,72,6,0
dwr/100/dwr_p04_hyp-2_full,67,6,1
dwr/100/dwr_p04_hyp-3_full,78,6,2
dwr/100/dwr_p04_hyp-4_full,78,6,3
dwr/100/dwr_p05_hyp-1_full,54,8,0
dwr/100/dwr_p05_hyp-2_full,59,8,2
dwr/100/dwr_p05_hyp-3_full,56,8,4
dwr/100/dwr_p05_hyp-4_full,116,8,6
dwr/100/dwr_p06_hyp-1_full,44,8,0
dwr/100/dwr_p06_hyp-2_full,61,8,2
dwr/100/dwr_p06_hyp-3_full,52,8,4
dwr/100/dwr_p06_hyp-4_full,83,8,6
dwr/100/dwr_p07_hyp-1_full,48,8,0
dwr/100/dwr_p07_hyp-2_full,49,8,1
dwr/100/dwr_p07_hyp-3_full,43,8,2
dwr/100/dwr_p07_hyp-4_full,74,8,3
dwr/30/dwr_p01_hyp-1_30_1,9,6,0
dwr/30/dwr_p01_hyp-1_30_2,9,6,0
dwr/30/dwr_p01_hyp-1_30_3,9,6,0
dwr/30/dwr_p01_hyp-2_30_1,10,6,1
dwr/30/dwr_p01_hyp-2_30_2,10,6,1
dwr/30/dwr_p01_hyp-2_30_3,10,6,1
dwr/30/dwr_p01_hyp-3_30_1,10,6,2
dwr/30/dwr_p01_hyp-3_30_2,10,6,2
dwr/30/dwr_p01_hyp-3_30_3,10,6,2
dwr/30/dwr_p01_hyp-4_30_1,10,6,3
dwr/30/dwr_p01_hyp-4_30_2,10,6,3
dwr/30/dwr_p01_hyp-4_30_3,10,6,3
dwr/30/dwr_p02_hyp-1_30_1,4,8,0
dwr/30/dwr_p02_hyp-1_30_2,4,8,0
dwr/30/dwr_p02_hyp-1_30_3,4,8,0
dwr/30/dwr_p02_hyp-2_30_1,4,8,1
dwr/30/dwr_p02_hyp-2_30_2,4,8,1
dwr/30/dwr_p02_hyp-2_30_3,4,8,1
dwr/30/dwr_p02_hyp-3_30_1,4,8,2
dwr/30/dwr_p02_hyp-3_30_2,4,8,2
dwr/30/dwr_p02_hyp-3_30_3,4,8,2
dwr/30/dwr_p02_hyp-4_30_1,4,8,3
dwr/30/dwr_p02_hyp-4_30_2,4,8,3
dwr/30/dwr_p02_hyp-4_30_3,4,8,3
dwr/30/dwr_p03_hyp-1_30_1,20,7,0
dwr/30/dwr_p03_hyp-1_30_2,20,7,0
dwr/30/dwr_p03_hyp-1_30_3,20,7,0
dwr/30/dwr_p03_hyp-2_30_1,19,7,1
dwr/30/dwr_p03_hyp-2_30_2,19,7,1
dwr/30/dwr_p03_hyp-2_30_3,19,7,1
dwr/30/dwr_p03_hyp-3_30_1,18,7,2
dwr/30/dwr_p03_hyp-3_30_2,18,7,2
dwr/30/dwr_p03_hyp-3_30_3,18,7,2
dwr/30/dwr_p03_hyp-4_30_1,18,7,3
dwr/30/dwr_p03_hyp-4_30_2,18,7,3
dwr/30/dwr_p03_hyp-4_30_3,18,7,3
dwr/30/dwr_p04_hyp-1_30_1,22,6,0
dwr/30/dwr_p04_hyp-1_30_2,22,6,0
dwr/30/dwr_p04_hyp-1_30_3,22,6,0
dwr/30/dwr_p04_hyp-2_30_1,21,6,1
dwr/30/dwr_p04_hyp-2_30_2,21,6,1
dwr/30/dwr_p04_hyp-2_30_3,21,6,1
dwr/30/dwr_p04_hyp-3_30_1,24,6,2
dwr/30/dwr_p04_hyp-3_30_2,24,6,2
dwr/30/dwr_p04_hyp-3_30_3,24,6,2
dwr/30/dwr_p04_hyp-4_30_1,24,6,3
dwr/30/dwr_p04_hyp-4_30_2,24,6,3
dwr/30/dwr_p04_hyp-4_30_3,24,6,3
dwr/30/dwr_p05_hyp-1_30_1,17,8,0
dwr/30/dwr_p05_hyp-1_30_2,17,8,0
dwr/30/dwr_p05_hyp-1_30_3,17,8,0
dwr/30/dwr_p05_hyp-2_30_1,18,8,2
dwr/30/dwr_p05_hyp-2_30_2,18,8,2
dwr/30/dwr_p05_hyp-2_30_3,18,8,2
dwr/30/dwr_p05_hyp-3_30_1,17,8,4
dwr/30/dwr_p05_hyp-3_30_2,17,8,4
dwr/30/dwr_p05_hyp-3_30_3,17,8,4
dwr/30/dwr_p05_hyp-4_30_1,35,8,6
dwr/30/dwr_p05_hyp-4_30_2,35,8,6
dwr/30/dwr_p05_hyp-4_30_3,35,8,6
dwr/30/dwr_p06_hyp-1_30_1,14,8,0
dwr/30/dwr_p06_hyp-1_30_2,14,8,0
dwr/30/dwr_p06_hyp-1_30_3,14,8,0
dwr/30/dwr_p06_hyp-2_30_1,19,8,2
dwr/30/dwr_p06_hyp-2_30_2,19,8,2
dwr/30/dwr_p06_hyp-2_30_3,19,8,2
dwr/30/dwr_p06_hyp-3_30_1,16,8,4
dwr/30/dwr_p06_hyp-3_30_2,16,8,4
dwr/30/dwr_p06_hyp-3_30_3,16,8,4
dwr/30/dwr_p06_hyp-4_30_1,25,8,6
dwr/30/dwr_p06_hyp-4_30_2,25,8,6
dwr/30/dwr_p06_hyp-4_30_3,25,8,6
dwr/30/dwr_p07_hyp-1_30_1,15,8,0
dwr/30/dwr_p07_hyp-1_30_2,15,8,0
dwr/30/dwr_p07_hyp-1_30_3,15,8,0
dwr/30/dwr_p07_hyp-2_30_1,15,8,1
dwr/30/dwr_p07_hyp-2_30_2,15,8,1
dwr/30/dwr_p07_hyp-2_30_3,15,8,1
dwr/30/dwr_p07_hyp-3_30_1,13,8,2
dwr/30/dwr_p07_hyp-3_30_2,13,8,2
dwr/30/dwr_p07_hyp-3_30_3,13,8,2
dwr/30/dwr_p07_hyp-4_30_1,23,8,3
dwr/30/dwr_p07_hyp-4_30_2,23,8,3
dwr/30/dwr_p07_hyp-4_30_3,23,8,3
dwr/50/dwr_p01_hyp-1_50_1,15,6,0
dwr/50/dwr_p01_hyp-1_50_2,15,6,0
dwr/50/dwr_p01_hyp-1_50_3,15,6,0
dwr/50/dwr_p01_hyp-2_50_1,16,6,1
dwr/50/dwr_p01_hyp-2_50_2,16,6,1
dwr/50/dwr_p01_hyp-2_50_3,16,6,1
dwr/50/dwr_p01_hyp-3_50_1,16,6,2
dwr/50/dwr_p01_hyp-3_50_2,16,6,2
dwr/50/dwr_p01_hyp-3_50_3,16,6,2
dwr/50/dwr_p01_hyp-4_50_1,16,6,3
dwr/50/dwr_p01_hyp-4_50_2,16,6,3
dwr/50/dwr_p01_hyp-4_50_3,16,6,3
dwr/50/dwr_p02_hyp-1_50_1,7,8,0
dwr/50/dwr_p02_hyp-1_50_2,7,8,0
dwr/50/dwr_p02_hyp-1_50_3,7,8,0
dwr/50/dwr_p02_hyp-2_50_1,7,8,1
dwr/50/dwr_p02_hyp-2_50_2,7,8,1
dwr/50/dwr_p02_hyp-2_50_3,7,8,1
dwr/50/dwr_p02_hyp-3_50_1,7,8,2
dwr/50/dwr_p02_hyp-3_50_2,7,8,2
dwr/50/dwr_p02_hyp-3_50_3,7,8,2
dwr/50/dwr_p02_hyp-4_50_1,7,8,3
dwr/50/dwr_p02_hyp-4_50_2,7,8,3
dwr/50/dwr_p02_hyp-4_50_3,7,8,3
dwr/50/dwr_p03_hyp-1_50_1,33,7,0
dwr/50/dwr_p03_hyp-1_50_2,33,7,0
dwr/50/dwr_p03_hyp-1_50_3,33,7,0
dwr/50/dwr_p03_hyp-2_50_1,31,7,1
dwr/50/dwr_p03_hyp-2_50_2,31,7,1
dwr/50/dwr_p03_hyp-2_50_3,31,7,1
dwr/50/dwr_p03_hyp-3_50_1,30,7,2
dwr/50/dwr_p03_hyp-3_50_2,30,7,2
dwr/50/dwr_p03_hyp-3_50_3,30,7,2
dwr/50/dwr_p03_hyp-4_50_1,29,7,3
dwr/50/dwr_p03_hyp-4_50_2,29,7,3
dwr/50/dwr_p03_hyp-4_50_3,29,7,3
dwr/50/dwr_p04_hyp-1_50_1,36,6,0
dwr/50/dwr_p04_hyp-1_50_2,36,6,0
dwr/50/dwr_p04_hyp-1_50_3,36,6,0
dwr/50/dwr_p04_hyp-2_50_1,34,6,1
dwr/50/dwr_p04_hyp-2_50_2,34,6,1
dwr/50/dwr_p04_hyp-2_50_3,34,6,1
dwr/50/dwr_p04_hyp-3_50_1,39,6,2
dwr/50/dwr_p04_hyp-3_50_2,39,6,2
dwr/50/dwr_p04_hyp-3_50_3,39,6,2
dwr/50/dwr_p04_hyp-4_50_1,39,6,3
dwr/50/dwr_p04_hyp-4_50_2,39,6,3
dwr/50/dwr_p04_hyp-4_50_3,39,6,3
dwr/50/dwr_p05_hyp-1_50_1,27,8,0
dwr/50/dwr_p05_hyp-1_50_2,27,8,0
dwr/50/dwr_p05_hyp-1_50_3,27,8,0
dwr/50/dwr_p05_hyp-2_50_1,30,8,2
dwr/50/dwr_p05_hyp-2_50_2,30,8,2
